Start Time,Period (min),NE Name,DGW function,User Plane L7 parser DNS downlink packets (number),User Plane L7 parser DNS uplink packets (number),User Plane L7 parser downlink packets (number),User Plane L34 parser uplink packets (number),User Plane L7 parser uplink packets (number),User Plane L34 parser downlink packets (number),Date,Time
2023-09-07 12:30:00,30,UPPNB06,nodeName=dgw,188156772,196317602,32686343616,72912286,15456461092,209236347,2023-09-07,12:30:00
2023-09-07 12:30:00,30,UPBNB02,nodeName=dgw,167808573,174888934,23240300140,175598515,10723814827,333959546,2023-09-07,12:30:00
2023-09-07 13:00:00,30,UPPLB02,nodeName=dgw,151925030,158845755,25489208842,81839256,11539432249,225894984,2023-09-07,13:00:00
2023-09-07 13:00:00,30,UPBNB02,nodeName=dgw,158956505,165929450,22299233772,165840762,10228392540,322315827,2023-09-07,13:00:00
2023-09-07 13:00:00,30,UPPNB04,nodeName=dgw,81509738,85275057,14212870880,31897167,6648043152,95473144,2023-09-07,13:00:00
2023-09-07 13:00:00,30,UPCBT03,nodeName=dgw,127771868,142478738,18045263846,94862486,7911660464,170515460,2023-09-07,13:00:00
2023-09-07 13:00:00,30,UPPNB06,nodeName=dgw,186975109,195380791,32509174133,74997465,15299706113,220375669,2023-09-07,13:00:00
2023-09-07 13:30:00,30,UPPLB02,nodeName=dgw,146702184,153292247,25392668662,82789046,11421973738,222154539,2023-09-07,13:30:00
2023-09-07 13:30:00,30,UPPNB04,nodeName=dgw,78409705,81997187,14172119660,32036329,6606059136,97968988,2023-09-07,13:30:00
2023-09-07 13:30:00,30,UPBNB02,nodeName=dgw,152996300,159570950,22161821306,166366391,10122368165,343671667,2023-09-07,13:30:00
2023-09-07 13:30:00,30,UPPNB06,nodeName=dgw,180184356,188415235,32270390843,78527543,15124154245,236591254,2023-09-07,13:30:00
2023-09-07 13:30:00,30,UPCBT03,nodeName=dgw,122243644,136087704,17698615549,93594228,7729181730,172437396,2023-09-07,13:30:00
2023-09-07 14:00:00,30,UPBNB02,nodeName=dgw,157016629,163839537,22332341339,167093783,10276441901,329945552,2023-09-07,14:00:00
2023-09-07 14:00:00,30,UPPNB04,nodeName=dgw,79818512,83289106,14169528042,34863529,6646337226,106935498,2023-09-07,14:00:00
2023-09-07 14:00:00,30,UPCBT03,nodeName=dgw,121833923,136965123,17790595286,93930396,7828744588,178146796,2023-09-07,14:00:00
2023-09-07 14:00:00,30,UPPNB06,nodeName=dgw,182774199,190635999,32330181733,82784500,15227818290,252799363,2023-09-07,14:00:00
2023-09-07 14:00:00,30,UPPLB02,nodeName=dgw,149537087,155968330,25592162403,85089259,11595742654,231380570,2023-09-07,14:00:00
2023-09-07 14:30:00,30,UPPLB02,nodeName=dgw,143663931,150029418,25527323462,82516503,11482603822,225373456,2023-09-07,14:30:00
2023-09-07 14:30:00,30,UPPNB04,nodeName=dgw,77971473,81407316,14254229692,35783743,6696357458,105045096,2023-09-07,14:30:00
2023-09-07 14:30:00,30,UPCBT03,nodeName=dgw,118028996,132042445,17934178036,97201008,7848604265,180348682,2023-09-07,14:30:00
2023-09-07 14:30:00,30,UPPNB06,nodeName=dgw,179408002,187031277,32695050410,86668052,15405574908,254238484,2023-09-07,14:30:00
2023-09-07 14:30:00,30,UPBNB02,nodeName=dgw,152879465,159505228,22550178175,175822469,10320664805,343801974,2023-09-07,14:30:00
2023-09-07 15:00:00,30,UPPNB06,nodeName=dgw,183838577,191621047,32781195973,84393789,15461876110,267672038,2023-09-07,15:00:00
2023-09-07 15:00:00,30,UPPLB02,nodeName=dgw,144682067,151004120,24835802784,80423872,11208121144,222598527,2023-09-07,15:00:00
2023-09-07 15:00:00,30,UPBNB02,nodeName=dgw,155371065,161871155,22127025663,172059188,10150647535,337634070,2023-09-07,15:00:00
2023-09-07 15:00:00,30,UPPNB04,nodeName=dgw,79886067,83280932,14272410097,36009430,6702695194,107768700,2023-09-07,15:00:00
2023-09-07 15:00:00,30,UPCBT03,nodeName=dgw,121137958,135819269,17607903533,94490728,7776326718,175396937,2023-09-07,15:00:00
2023-09-07 15:30:00,30,UPPLB02,nodeName=dgw,143877753,150233191,23596998583,74499984,10723179754,200561549,2023-09-07,15:30:00
2023-09-07 15:30:00,30,UPPNB04,nodeName=dgw,79809895,83091923,13954107720,34016735,6589449151,100552345,2023-09-07,15:30:00
2023-09-07 15:30:00,30,UPBNB02,nodeName=dgw,154813366,161265470,21780050611,163254710,9943728248,319679793,2023-09-07,15:30:00
2023-09-07 15:30:00,30,UPPNB06,nodeName=dgw,182480098,190228902,31823309124,78807657,15075216184,229572581,2023-09-07,15:30:00
2023-09-07 15:30:00,30,UPCBT03,nodeName=dgw,120968993,135986475,17515977702,91688506,7676496338,166993198,2023-09-07,15:30:00
2023-09-07 16:00:00,30,UPBNB02,nodeName=dgw,156704564,163215480,21963689730,164722393,10023570819,320147576,2023-09-07,16:00:00
2023-09-07 16:00:00,30,UPPLB02,nodeName=dgw,139853971,145684336,22914409113,66240436,10305146896,182231331,2023-09-07,16:00:00
2023-09-07 16:00:00,30,UPCBT03,nodeName=dgw,120353801,135227001,17666693978,95521970,7744303625,173754100,2023-09-07,16:00:00
2023-09-07 16:00:00,30,UPPNB06,nodeName=dgw,182212598,189763765,31716979650,78797954,14761504517,234197184,2023-09-07,16:00:00
2023-09-07 16:00:00,30,UPPNB04,nodeName=dgw,79369175,82599115,13818293100,32587106,6417665037,101092047,2023-09-07,16:00:00
2023-09-07 16:30:00,30,UPBNB02,nodeName=dgw,158227222,164750690,22648937781,167782932,10303098021,313549479,2023-09-07,16:30:00
2023-09-07 16:30:00,30,UPPNB04,nodeName=dgw,77321516,80489080,13911540640,31664245,6409982156,94974660,2023-09-07,16:30:00
2023-09-07 16:30:00,30,UPCBT03,nodeName=dgw,119555171,134111803,18535550490,95889275,8013679870,166358604,2023-09-07,16:30:00
2023-09-07 16:30:00,30,UPPLB02,nodeName=dgw,136777334,142707702,23051463426,68444700,10326853492,180799323,2023-09-07,16:30:00
2023-09-07 16:30:00,30,UPPNB06,nodeName=dgw,178172888,185550893,32044609404,78010820,14794657939,229793560,2023-09-07,16:30:00
2023-09-07 17:00:00,30,UPPNB04,nodeName=dgw,79646053,82997720,14089269327,33236783,6503098011,99215514,2023-09-07,17:00:00
2023-09-07 17:00:00,30,UPBNB02,nodeName=dgw,167916685,175203039,23826995180,179371468,10930733060,326624160,2023-09-07,17:00:00
2023-09-07 17:00:00,30,UPPLB02,nodeName=dgw,143500941,149787815,23786680646,67666099,10677792381,175648876,2023-09-07,17:00:00
2023-09-07 17:00:00,30,UPCBT03,nodeName=dgw,121353553,137750337,19304284119,103297843,8379138587,180289323,2023-09-07,17:00:00
2023-09-07 17:00:00,30,UPPNB06,nodeName=dgw,183262789,191185502,32313591294,75371655,14936041126,225116953,2023-09-07,17:00:00
2023-09-07 17:30:00,30,UPCBT03,nodeName=dgw,120696831,136383404,20352226226,108152313,8768555901,183346989,2023-09-07,17:30:00
2023-09-07 17:30:00,30,UPPNB04,nodeName=dgw,80044576,83605745,14780021348,31997310,6767674017,95767640,2023-09-07,17:30:00
2023-09-07 17:30:00,30,UPBNB02,nodeName=dgw,171610223,179161457,25377817971,187622242,11577711018,337336109,2023-09-07,17:30:00
2023-09-07 17:30:00,30,UPPLB02,nodeName=dgw,149016562,155407539,25962691568,72633745,11622411284,190897964,2023-09-07,17:30:00
2023-09-07 17:30:00,30,UPPNB06,nodeName=dgw,183536697,191338480,33933771559,76032100,15556088147,240256462,2023-09-07,17:30:00
2023-09-07 18:00:00,30,UPCBT03,nodeName=dgw,124654764,141451969,20339393153,100102681,8807173650,177870847,2023-09-07,18:00:00
2023-09-07 18:00:00,30,UPPNB06,nodeName=dgw,203127187,211583737,36333974736,75652814,16727535710,244318688,2023-09-07,18:00:00
2023-09-07 18:00:00,30,UPPLB02,nodeName=dgw,168488662,175554015,28585116175,78118169,12880575967,204789444,2023-09-07,18:00:00
2023-09-07 18:00:00,30,UPPNB04,nodeName=dgw,88519938,92377410,15853064800,33283325,7292693592,103392568,2023-09-07,18:00:00
2023-09-07 18:00:00,30,UPBNB02,nodeName=dgw,176522653,184133536,25231351932,173890020,11516783340,323601725,2023-09-07,18:00:00
2023-09-07 18:30:00,30,UPPNB06,nodeName=dgw,219044333,228179407,40027297574,82487383,18524250337,248475116,2023-09-07,18:30:00
2023-09-07 18:30:00,30,UPCBT03,nodeName=dgw,130070643,147147053,22673607863,136596396,9880726722,222542461,2023-09-07,18:30:00
2023-09-07 18:30:00,30,UPPNB04,nodeName=dgw,95661382,99851190,17523818170,36532324,8087175909,120113506,2023-09-07,18:30:00
2023-09-07 18:30:00,30,UPBNB02,nodeName=dgw,189202516,197556377,28740616116,237417446,13320325944,416728314,2023-09-07,18:30:00
2023-09-07 18:30:00,30,UPPLB02,nodeName=dgw,185959528,194056872,32317404189,93754907,15047426303,232848179,2023-09-07,18:30:00
2023-09-07 19:00:00,30,UPBNB02,nodeName=dgw,197642250,206299081,29414828052,265709883,13887031422,460082707,2023-09-07,19:00:00
2023-09-07 19:00:00,30,UPPNB06,nodeName=dgw,240937454,250920539,43050794723,98916184,20506696958,285453396,2023-09-07,19:00:00
2023-09-07 19:00:00,30,UPPNB04,nodeName=dgw,105353917,109777137,18781502667,42919391,8936774345,128103726,2023-09-07,19:00:00
2023-09-07 19:00:00,30,UPPLB02,nodeName=dgw,196445124,205268609,33640926779,111059113,16097949926,265625616,2023-09-07,19:00:00
2023-09-07 19:00:00,30,UPCBT03,nodeName=dgw,135213240,153291985,22784845009,153681100,10177243376,250545856,2023-09-07,19:00:00
2023-09-07 19:30:00,30,UPPNB04,nodeName=dgw,103344242,107717441,19224141975,48409511,9166529318,136550131,2023-09-07,19:30:00
2023-09-07 19:30:00,30,UPPNB06,nodeName=dgw,236932288,246918478,44020650387,109582740,21040499201,311262782,2023-09-07,19:30:00
2023-09-07 19:30:00,30,UPPLB02,nodeName=dgw,191544622,200185801,34123415947,119931245,16356085315,283153184,2023-09-07,19:30:00
2023-09-07 19:30:00,30,UPCBT03,nodeName=dgw,134485588,152062580,23415671890,166144148,10519379372,272984291,2023-09-07,19:30:00
2023-09-07 19:30:00,30,UPBNB02,nodeName=dgw,196766158,205323068,30281832913,283659669,14363152753,489812454,2023-09-07,19:30:00
2023-09-07 20:00:00,30,UPPNB06,nodeName=dgw,250334918,260555017,45413199630,118458483,21993870272,329961994,2023-09-07,20:00:00
2023-09-07 20:00:00,30,UPCBT03,nodeName=dgw,141987566,161062372,24256365011,174512699,11030040228,290668363,2023-09-07,20:00:00
2023-09-07 20:00:00,30,UPPNB04,nodeName=dgw,109642012,114032932,19830042764,53796195,9586461631,148208452,2023-09-07,20:00:00
2023-09-07 20:00:00,30,UPPLB02,nodeName=dgw,200980652,209441086,35185958014,127436502,17001284672,300069373,2023-09-07,20:00:00
2023-09-07 20:00:00,30,UPBNB02,nodeName=dgw,203257070,211935219,31078629122,294697224,14823985772,513423377,2023-09-07,20:00:00
2023-09-07 20:30:00,30,UPPNB04,nodeName=dgw,105233648,109769568,20433101741,55299704,9809559439,154423725,2023-09-07,20:30:00
2023-09-07 20:30:00,30,UPPNB06,nodeName=dgw,239413094,249570235,46553813550,126230508,22412455563,353207980,2023-09-07,20:30:00
2023-09-07 20:30:00,30,UPCBT03,nodeName=dgw,137376074,154485987,24766237076,179639630,11162654671,303895271,2023-09-07,20:30:00
2023-09-07 20:30:00,30,UPPLB02,nodeName=dgw,188546625,196563584,35302889942,133341160,16895725172,317408763,2023-09-07,20:30:00
2023-09-07 20:30:00,30,UPBNB02,nodeName=dgw,189215975,197393245,30972928983,297284467,14643441650,523556679,2023-09-07,20:30:00
2023-09-07 21:00:00,30,UPPNB04,nodeName=dgw,102666442,106819352,20169122762,56194207,9686578879,157137499,2023-09-07,21:00:00
2023-09-07 21:00:00,30,UPCBT03,nodeName=dgw,132264957,148902715,24057210183,172476160,10838617069,306565194,2023-09-07,21:00:00
2023-09-07 21:00:00,30,UPPNB06,nodeName=dgw,234207788,243726209,46171058362,126229634,22131383997,357196760,2023-09-07,21:00:00
2023-09-07 21:00:00,30,UPPLB02,nodeName=dgw,179752627,187427204,34252517438,123379843,16144138206,297318998,2023-09-07,21:00:00
2023-09-07 21:00:00,30,UPBNB02,nodeName=dgw,176803804,184402806,29414108299,291722529,13824327910,520393040,2023-09-07,21:00:00
2023-09-07 21:30:00,30,UPPNB04,nodeName=dgw,94105261,97812473,19616641623,55291288,9280287169,152387006,2023-09-07,21:30:00
2023-09-07 21:30:00,30,UPPNB06,nodeName=dgw,214654513,223354679,44762293855,120603741,21222024540,334006198,2023-09-07,21:30:00
2023-09-07 21:30:00,30,UPBNB02,nodeName=dgw,155378732,162931659,26953194619,269861274,12547824768,488624056,2023-09-07,21:30:00
2023-09-07 21:30:00,30,UPCBT03,nodeName=dgw,122003594,136984100,23135664358,162236589,10284080749,281888073,2023-09-07,21:30:00
2023-09-07 21:30:00,30,UPPLB02,nodeName=dgw,158337576,164784716,32305406605,116436646,14910323337,286545765,2023-09-07,21:30:00
2023-09-07 22:00:00,30,UPPNB04,nodeName=dgw,84435490,87795906,18411376997,55835528,8595783579,155202248,2023-09-07,22:00:00
2023-09-07 22:00:00,30,UPPLB02,nodeName=dgw,137592517,143259978,29130768897,106511029,13267112604,268965521,2023-09-07,22:00:00
2023-09-07 22:00:00,30,UPCBT03,nodeName=dgw,110879368,123594252,21480591132,144283850,9492011608,255203804,2023-09-07,22:00:00
2023-09-07 22:00:00,30,UPBNB02,nodeName=dgw,134187787,140209489,24402038018,249479673,11249754369,456293846,2023-09-07,22:00:00
2023-09-07 22:00:00,30,UPPNB06,nodeName=dgw,192730132,200301881,41928861134,114113860,19655535986,322970179,2023-09-07,22:00:00
2023-09-07 22:30:00,30,UPPLB02,nodeName=dgw,115754081,120620840,25627776419,95825261,11494685881,248458633,2023-09-07,22:30:00
2023-09-07 22:30:00,30,UPPNB04,nodeName=dgw,73200048,76234484,16767222856,47955535,7748290747,134442290,2023-09-07,22:30:00
2023-09-07 22:30:00,30,UPBNB02,nodeName=dgw,114156646,119543003,21805945526,218578496,9918173370,406113879,2023-09-07,22:30:00
2023-09-07 22:30:00,30,UPPNB06,nodeName=dgw,167165647,173828454,38263496777,107160243,17723936249,297305567,2023-09-07,22:30:00
2023-09-07 22:30:00,30,UPCBT03,nodeName=dgw,95211186,105034161,19645300457,126688054,8558038171,231654345,2023-09-07,22:30:00
2023-09-07 23:00:00,30,UPCBT03,nodeName=dgw,84771113,92521101,17564096494,107635115,7608224628,198374527,2023-09-07,23:00:00
2023-09-07 23:00:00,30,UPPNB06,nodeName=dgw,144397485,150232487,33729296549,97299215,15569237190,267343671,2023-09-07,23:00:00
2023-09-07 23:00:00,30,UPBNB02,nodeName=dgw,99651832,104483972,19272480799,188731902,8693487314,366383612,2023-09-07,23:00:00
2023-09-07 23:00:00,30,UPPNB04,nodeName=dgw,63236433,65876198,14856655397,42339867,6840764565,117353245,2023-09-07,23:00:00
2023-09-07 23:00:00,30,UPPLB02,nodeName=dgw,100230743,104603152,21906136120,79870125,9861744552,204093006,2023-09-07,23:00:00
2023-09-07 23:30:00,30,UPCBT03,nodeName=dgw,71224764,76294697,15498234136,91021653,6641155748,170183154,2023-09-07,23:30:00
2023-09-07 23:30:00,30,UPBNB02,nodeName=dgw,85830870,90342743,16651232551,148909156,7460661341,296813930,2023-09-07,23:30:00
2023-09-07 23:30:00,30,UPPNB06,nodeName=dgw,121536355,126729014,29070836465,87500765,13643608535,233394470,2023-09-07,23:30:00
2023-09-07 23:30:00,30,UPPNB04,nodeName=dgw,52960551,55306612,12792344396,35149518,5978371788,94527387,2023-09-07,23:30:00
2023-09-07 23:30:00,30,UPPLB02,nodeName=dgw,83964235,87821213,18621617103,67473523,8280514879,174937447,2023-09-07,23:30:00
2023-09-08 00:00:00,30,UPPLB02,nodeName=dgw,77216830,80974965,15853158875,62749443,7155800221,163978698,2023-09-08,00:00:00
2023-09-08 00:00:00,30,UPBNB02,nodeName=dgw,81045065,85242146,14805141717,127999927,6693783940,256950108,2023-09-08,00:00:00
2023-09-08 00:00:00,30,UPPNB04,nodeName=dgw,47329980,49460183,10780006423,38247672,5170486632,98910965,2023-09-08,00:00:00
2023-09-08 00:00:00,30,UPCBT03,nodeName=dgw,70056626,74382110,13530745825,80555114,5857477867,158838420,2023-09-08,00:00:00
2023-09-08 00:00:00,30,UPPNB06,nodeName=dgw,109313463,114050855,24681217580,86518115,11878834393,219497760,2023-09-08,00:00:00
2023-09-08 00:30:00,30,UPPLB02,nodeName=dgw,61624693,64840498,13017800741,56712622,5847285670,150326241,2023-09-08,00:30:00
2023-09-08 00:30:00,30,UPPNB04,nodeName=dgw,37999398,39917474,8932300521,37411354,4311220268,94252919,2023-09-08,00:30:00
2023-09-08 00:30:00,30,UPCBT03,nodeName=dgw,60297920,63334645,11536394942,68384200,4948051626,135008898,2023-09-08,00:30:00
2023-09-08 00:30:00,30,UPBNB02,nodeName=dgw,72446676,82211202,11585235923,111939897,5304945756,201194479,2023-09-08,00:30:00
2023-09-08 00:30:00,30,UPPNB06,nodeName=dgw,87449736,91654735,20527343816,79096517,9951021741,201691755,2023-09-08,00:30:00
2023-09-08 01:00:00,30,UPPLB02,nodeName=dgw,53235753,55998011,10788403338,50041013,4861337371,135123871,2023-09-08,01:00:00
2023-09-08 01:00:00,30,UPPNB04,nodeName=dgw,32310456,33977342,7398326634,31399596,3594903599,76653286,2023-09-08,01:00:00
2023-09-08 01:00:00,30,UPCBT03,nodeName=dgw,52808645,55450570,9854660186,53996356,4205788190,112437877,2023-09-08,01:00:00
2023-09-08 01:00:00,30,UPPNB06,nodeName=dgw,74396747,78080848,16987549360,67194593,8268845537,170262959,2023-09-08,01:00:00
2023-09-08 01:00:00,30,UPBNB02,nodeName=dgw,57413911,60543084,10200533007,76256912,4498628511,169200542,2023-09-08,01:00:00
2023-09-08 01:30:00,30,UPPLB02,nodeName=dgw,46034885,48659257,8905393201,42726445,4055497360,117029769,2023-09-08,01:30:00
2023-09-08 01:30:00,30,UPPNB04,nodeName=dgw,27647791,29142589,6139515452,24942882,2982126395,61287549,2023-09-08,01:30:00
2023-09-08 01:30:00,30,UPCBT03,nodeName=dgw,46673568,49123542,8415973954,50358909,3619308006,99523399,2023-09-08,01:30:00
2023-09-08 01:30:00,30,UPPNB06,nodeName=dgw,63601361,66938995,14020557772,55661102,6820311816,139978986,2023-09-08,01:30:00
2023-09-08 01:30:00,30,UPBNB02,nodeName=dgw,49938927,52856490,8573792661,75207113,3817083090,158495068,2023-09-08,01:30:00
2023-09-08 02:00:00,30,UPPLB02,nodeName=dgw,42849386,45451804,7442084110,32793888,3470590420,92741956,2023-09-08,02:00:00
2023-09-08 02:00:00,30,UPBNB02,nodeName=dgw,46526887,49339946,7392952164,54428585,3324624877,131760196,2023-09-08,02:00:00
2023-09-08 02:00:00,30,UPPNB04,nodeName=dgw,25204046,26602787,5141117436,20452127,2503120285,51511040,2023-09-08,02:00:00
2023-09-08 02:00:00,30,UPCBT03,nodeName=dgw,44257502,46733998,7312343673,34262959,3179550184,80931406,2023-09-08,02:00:00
2023-09-08 02:00:00,30,UPPNB06,nodeName=dgw,57868115,60954482,11667984859,43192856,5711143203,112933631,2023-09-08,02:00:00
2023-09-08 02:30:00,30,UPPLB02,nodeName=dgw,37949418,40363197,6277863831,26473629,2982153226,72153920,2023-09-08,02:30:00
2023-09-08 02:30:00,30,UPPNB04,nodeName=dgw,22062691,23378196,4309480661,17743768,2113320901,44425529,2023-09-08,02:30:00
2023-09-08 02:30:00,30,UPCBT03,nodeName=dgw,39901422,42247786,6434400965,32019869,2820670619,70643355,2023-09-08,02:30:00
2023-09-08 02:30:00,30,UPPNB06,nodeName=dgw,50706047,53579291,9798265095,35799291,4834554993,93970110,2023-09-08,02:30:00
2023-09-08 02:30:00,30,UPBNB02,nodeName=dgw,41888254,44495580,6423359300,47815112,2891084764,100915236,2023-09-08,02:30:00
2023-09-08 03:00:00,30,UPPLB02,nodeName=dgw,36107960,38517196,5452510552,22811612,2646530094,58915091,2023-09-08,03:00:00
2023-09-08 03:00:00,30,UPBNB02,nodeName=dgw,40111730,42795732,5667385379,40785138,2591287008,89482823,2023-09-08,03:00:00
2023-09-08 03:00:00,30,UPPNB04,nodeName=dgw,20578142,21752736,3724677898,13853891,1848798836,35739258,2023-09-08,03:00:00
2023-09-08 03:00:00,30,UPCBT03,nodeName=dgw,37762764,40120607,5635133544,28336768,2500611323,60478343,2023-09-08,03:00:00
2023-09-08 03:00:00,30,UPPNB06,nodeName=dgw,46943321,49824328,8403630227,27171351,4219823401,72924235,2023-09-08,03:00:00
2023-09-08 03:30:00,30,UPPLB02,nodeName=dgw,34821223,37180094,4972664657,21570516,2426766141,55840204,2023-09-08,03:30:00
2023-09-08 03:30:00,30,UPBNB02,nodeName=dgw,39070296,41638322,5224991248,37279177,2390451380,81141925,2023-09-08,03:30:00
2023-09-08 03:30:00,30,UPPNB04,nodeName=dgw,19346949,20531970,3245928056,11558606,1630953258,31629608,2023-09-08,03:30:00
2023-09-08 03:30:00,30,UPCBT03,nodeName=dgw,36266757,38528454,5114592717,26891420,2300193935,56808926,2023-09-08,03:30:00
2023-09-08 03:30:00,30,UPPNB06,nodeName=dgw,44046152,46800236,7323175590,24928216,3722302818,67027862,2023-09-08,03:30:00
2023-09-08 04:00:00,30,UPPLB02,nodeName=dgw,37516040,40069489,5052044650,17923149,2472996886,46051948,2023-09-08,04:00:00
2023-09-08 04:00:00,30,UPPNB04,nodeName=dgw,19866309,21151034,3068648912,9392544,1540285032,25545820,2023-09-08,04:00:00
2023-09-08 04:00:00,30,UPCBT03,nodeName=dgw,38205701,40402809,4881779587,26155073,2234138474,55957564,2023-09-08,04:00:00
2023-09-08 04:00:00,30,UPPNB06,nodeName=dgw,45257389,48074387,6965780386,20073969,3530817358,53896090,2023-09-08,04:00:00
2023-09-08 04:00:00,30,UPBNB02,nodeName=dgw,42548025,45162667,5240612813,36433738,2432114475,72259608,2023-09-08,04:00:00
2023-09-08 04:30:00,30,UPPLB02,nodeName=dgw,43395941,46100162,5968713501,16044303,2813690811,42567292,2023-09-08,04:30:00
2023-09-08 04:30:00,30,UPPNB04,nodeName=dgw,21306326,22694248,3222434405,7956028,1604257127,22684154,2023-09-08,04:30:00
2023-09-08 04:30:00,30,UPCBT03,nodeName=dgw,44044505,46488582,5196939177,23944780,2343467351,45635328,2023-09-08,04:30:00
2023-09-08 04:30:00,30,UPPNB06,nodeName=dgw,48671268,51590719,7352006802,19624204,3649700135,47658378,2023-09-08,04:30:00
2023-09-08 04:30:00,30,UPBNB02,nodeName=dgw,50405194,53212271,5984094771,39925222,2768393667,76500341,2023-09-08,04:30:00
2023-09-08 05:00:00,30,UPPLB02,nodeName=dgw,59719695,62768057,8804978470,20331126,3953710680,56464340,2023-09-08,05:00:00
2023-09-08 05:00:00,30,UPBNB02,nodeName=dgw,72622619,75989434,9172862474,51585096,4125101041,98847252,2023-09-08,05:00:00
2023-09-08 05:00:00,30,UPPNB04,nodeName=dgw,26940773,28419313,4081137696,9124540,1950901639,27969809,2023-09-08,05:00:00
2023-09-08 05:00:00,30,UPCBT03,nodeName=dgw,60052103,63020758,6757118351,30807577,2991906275,63057227,2023-09-08,05:00:00
2023-09-08 05:00:00,30,UPPNB06,nodeName=dgw,61850717,65204139,9308585071,19997518,4441236929,53446163,2023-09-08,05:00:00
2023-09-08 05:30:00,30,UPPLB02,nodeName=dgw,81168308,84733292,12842341819,27830922,5643016001,82943802,2023-09-08,05:30:00
2023-09-08 05:30:00,30,UPPNB04,nodeName=dgw,36460890,38230475,5939618009,10265792,2722693103,31509030,2023-09-08,05:30:00
2023-09-08 05:30:00,30,UPCBT03,nodeName=dgw,67883920,71379999,8696743594,41058529,3773547653,88918510,2023-09-08,05:30:00
2023-09-08 05:30:00,30,UPPNB06,nodeName=dgw,83562963,87657150,13563307197,26424269,6213651241,75655552,2023-09-08,05:30:00
2023-09-08 05:30:00,30,UPBNB02,nodeName=dgw,95488830,99739934,12757280545,69364139,5693739793,138682586,2023-09-08,05:30:00
2023-09-08 06:00:00,30,UPPNB04,nodeName=dgw,47729380,49895332,7467045175,10625915,3420233082,34987261,2023-09-08,06:00:00
2023-09-08 06:00:00,30,UPPLB02,nodeName=dgw,98781679,103009081,14896818983,28399603,6626848243,84051206,2023-09-08,06:00:00
2023-09-08 06:00:00,30,UPCBT03,nodeName=dgw,79097063,84685548,9997112613,48775030,4353489936,99006841,2023-09-08,06:00:00
2023-09-08 06:00:00,30,UPPNB06,nodeName=dgw,109680774,114804033,17082871012,27839668,7849453230,87057635,2023-09-08,06:00:00
2023-09-08 06:00:00,30,UPBNB02,nodeName=dgw,112702705,117675366,14236694604,84272131,6453562209,158530030,2023-09-08,06:00:00
2023-09-08 06:30:00,30,UPPLB02,nodeName=dgw,99517493,103955938,14984814259,28186107,6612440724,89621322,2023-09-08,06:30:00
2023-09-08 06:30:00,30,UPPNB04,nodeName=dgw,50841425,53142799,8044868239,10575608,3632364338,33307133,2023-09-08,06:30:00
2023-09-08 06:30:00,30,UPCBT03,nodeName=dgw,83869449,90344852,11019817021,54621365,4714388051,93982085,2023-09-08,06:30:00
2023-09-08 06:30:00,30,UPPNB06,nodeName=dgw,116759951,122143886,18334404508,28196825,8311694012,85217197,2023-09-08,06:30:00
2023-09-08 06:30:00,30,UPBNB02,nodeName=dgw,112239275,117294849,14369056719,94418680,6456795277,168663635,2023-09-08,06:30:00
2023-09-08 07:00:00,30,UPPLB02,nodeName=dgw,102708809,107308264,15294454791,31729549,6770558495,90197417,2023-09-08,07:00:00
2023-09-08 07:00:00,30,UPBNB02,nodeName=dgw,118025117,123239808,15221854335,102469326,6825391854,189156954,2023-09-08,07:00:00
2023-09-08 07:00:00,30,UPPNB04,nodeName=dgw,53636227,56124075,8332351018,13165181,3748893735,41386768,2023-09-08,07:00:00
2023-09-08 07:00:00,30,UPCBT03,nodeName=dgw,93975047,102235469,11885861340,60514643,5130294819,98989461,2023-09-08,07:00:00
2023-09-08 07:00:00,30,UPPNB06,nodeName=dgw,122516622,128108725,19006525016,28944167,8567607390,91209166,2023-09-08,07:00:00
2023-09-08 07:30:00,30,UPPLB02,nodeName=dgw,102973898,107708161,16302226998,37300938,7140475450,107341106,2023-09-08,07:30:00
2023-09-08 07:30:00,30,UPBNB02,nodeName=dgw,118083793,123479614,15955435071,108681517,7129498268,197325858,2023-09-08,07:30:00
2023-09-08 07:30:00,30,UPPNB04,nodeName=dgw,53694644,56199603,8906228476,14654854,3958689934,47540849,2023-09-08,07:30:00
2023-09-08 07:30:00,30,UPCBT03,nodeName=dgw,99520457,107893736,12669264668,63519819,5449636062,105907410,2023-09-08,07:30:00
2023-09-08 07:30:00,30,UPPNB06,nodeName=dgw,122404932,127937703,20370991801,32315800,9082650374,100408184,2023-09-08,07:30:00
2023-09-08 08:00:00,30,UPPLB02,nodeName=dgw,118393538,123502998,17824875003,41204969,7939040763,115913092,2023-09-08,08:00:00
2023-09-08 08:00:00,30,UPBNB02,nodeName=dgw,131765742,137725173,16906006837,113996116,7666955173,242411404,2023-09-08,08:00:00
2023-09-08 08:00:00,30,UPPNB04,nodeName=dgw,62401387,65185495,9689354736,16939525,4418261481,53152699,2023-09-08,08:00:00
2023-09-08 08:00:00,30,UPPNB06,nodeName=dgw,142860685,148829875,22026492795,37218994,10037222939,117317748,2023-09-08,08:00:00
2023-09-08 08:00:00,30,UPCBT03,nodeName=dgw,109448046,120654300,13353450223,65888610,5852228391,114581710,2023-09-08,08:00:00
2023-09-08 08:30:00,30,UPPLB02,nodeName=dgw,125504067,130887484,18986890940,46739190,8482863914,131388788,2023-09-08,08:30:00
